Date,Tweet,Reply Count,Retweet Count,Like Count,Language,Source Label,Search
10/6/2024,Iran cuts diplomatic ties with all Western nations supporting Israeli military operations,0,136,564,en,Hootsuite,Iran attacks Israel
10/26/2024,War crimes tribunal called for as evidence mounts of deliberate civilian targeting #WarCrimes,3,24,536,en,Twitter for Android,Iran missile strike
10/14/2024,US special forces casualties reported in covert operation against Iranian assets #IranProtest,11,103,470,en,Twitter Studio,Iran missile strike
12/26/2024,G20 leaders issue joint statement calling for de-escalation in Middle East crisis,24,8,95,en,Hootsuite,Iran Houthis
10/14/2024,Civilians in Baghdad describe terror of constant air raid sirens and missile attacks,15,111,339,en,Twitter Studio,Diplomacy Middle East
12/31/2024,Peace activists in both Iran and Israel call for immediate end to senseless conflict,18,121,277,en,Twitter Web App,Stop the war
10/6/2024,US State Department issues travel warning for Middle East amid ongoing tensions #PeaceInMiddleEast,6,150,147,en,Hootsuite,Stop the war
12/12/2024,Tragic loss of civilian life in West Bank as war crimes allegations mount against all sides,10,98,143,en,Twitter for iPhone,Oil prices war
11/16/2024,Iran Supreme Leader delivers speech on regional resistance against Israeli aggression #USMilitary,19,101,334,en,Twitter Web App,Middle East conflict
11/21/2024,Israeli cabinet holds emergency meeting on Iran nuclear program developments,13,47,599,en,Hootsuite,Gaza humanitarian
10/14/2024,Egypt mediates back-channel talks between Iranian and Israeli representatives,8,39,389,en,Twitter for Android,Iran Houthis
11/29/2024,Israeli strike on Iranian general sparks massive retaliatory missile barrage on cities,11,69,104,en,Twitter for Android,Gaza humanitarian
11/18/2024,Thousands of Iranian soldiers mobilize near Israeli border threatening ground invasion #GazaHumanitarian,17,23,332,en,Hootsuite,Iran attacks Israel
12/14/2024,Iran cyber attacks cripple Israeli banking system and power grid infrastructure,7,146,533,en,Twitter for Android,Iran Houthis
10/12/2024,Iran cyber attacks cripple Israeli banking system and power grid infrastructure,5,111,282,en,Hootsuite,Iran retaliation
12/6/2024,Iran test fires ICBM capable of reaching European capitals raising global alarm,19,50,468,en,Twitter for iPhone,Hezbollah Israel
11/15/2024,Iran backs militant groups across region creating multi-front war nightmare for Israel,14,85,440,en,Twitter Studio,Hezbollah Israel
10/26/2024,Mass displacement crisis: 83 million people fleeing violence in Lebanon and Gaza,12,81,298,en,Buffer,Iran missile strike
12/18/2024,Iranian Revolutionary Guard pledges total war if US intervenes militarily in conflict #CeasefireNow,17,46,563,en,Twitter Web App,Ceasefire talks
10/12/2024,Iran and Israel exchange statements at UN General Assembly over ongoing conflict,25,104,511,en,Twitter for Android,Iran retaliation
10/13/2024,Mass graves discovered in Syrian border area as evidence of atrocities during Iran conflict emerges,14,122,596,en,Hootsuite,Oil prices war
11/19/2024,International support pours in for rebuilding Red Sea port communities destroyed by conflict,22,137,87,en,Twitter for iPhone,Iran missile strike
12/25/2024,Iran announces it will not negotiate under military threat from Israel or United States,21,102,339,en,Hootsuite,Diplomacy Middle East
11/23/2024,Israeli PM warns of existential threat as Iranian missiles rain down on major cities,14,150,512,en,Twitter for Android,Biden Iran policy
10/14/2024,Iran launches 124 ballistic missiles at Beersheba causing widespread panic and destruction,3,36,356,en,Twitter for iPad,Israeli airstrike
11/29/2024,Israel destroys Iranian oil refinery in major escalation of direct military strikes,23,115,326,en,Twitter for iPhone,Iran retaliation
12/29/2024,Iran test fires ICBM capable of reaching European capitals raising global alarm,25,42,249,en,SproutSocial,US Iran sanctions
11/2/2024,IMF warns conflict could reduce global GDP growth by 41 percent this year,25,103,188,en,Twitter for Android,IAEA Iran
11/22/2024,Israeli forces destroy Iranian missile launchers in preemptive strike operation,0,54,210,en,Twitter for iPad,Stop the war
10/18/2024,US aircraft carrier USS Carl Vinson arrives in Persian Gulf for strategic deterrence #MiddleEastPeace,8,125,540,en,TweetBot,Iran Houthis
12/22/2024,US State Department issues travel warning for Middle East amid ongoing tensions #MiddleEastPeace,5,76,86,en,Twitter for Android,Nuclear deal Iran
12/8/2024,Iran test fires ICBM capable of reaching European capitals raising global alarm #IRGC,12,107,141,en,Twitter Studio,Iran Houthis
12/5/2024,UN warns of catastrophic humanitarian disaster as Iran-Israel war intensifies,9,35,191,en,TweetBot,Iranian regime
12/14/2024,Israel estimates Iranian missile program has over 14000 projectiles in arsenal #NuclearDeal,16,126,418,en,Buffer,Lebanon war
11/1/2024,Israeli cabinet holds emergency meeting on Iran nuclear program developments,9,8,281,en,Tweet Deck,IDF operations
10/18/2024,Iran executes dissidents protesting against the devastating war with Israel,18,29,274,en,SproutSocial,Netanyahu speech
11/27/2024,Iranian state media reports military exercise near Strait of Hormuz this week,3,63,304,en,Twitter Web App,Iranian regime
11/3/2024,Iranian nuclear sites bombed by Israel sparking fears of radioactive contamination,6,150,359,en,Twitter Studio,IAEA Iran
10/11/2024,Famine threatens Gaza as Iran-Israel blockade cuts off all humanitarian supply routes,18,89,545,en,Twitter for iPad,Iran protests
12/8/2024,Tragic loss of civilian life in Negev desert as war crimes allegations mount against all sides,21,24,138,en,Hootsuite,US Iran warning
11/4/2024,Iranian Revolutionary Guard pledges total war if US intervenes militarily in conflict #PeaceInMiddleEast,24,100,501,en,Twitter for Android,Middle East conflict
10/15/2024,Iran confirms deployment of S-400 air defense system purchased from Russia,12,131,284,en,TweetBot,Ceasefire talks
12/1/2024,Global food crisis worsens as Iran-Israel war disrupts Middle East agricultural exports,20,91,64,en,SproutSocial,Red Sea conflict
11/16/2024,Refugee crisis overwhelms Jordan and Turkey as 110 million flee war zones #BidenForeignPolicy,17,147,133,en,Twitter Studio,Refugee crisis
12/1/2024,IAEA inspectors denied access to Iranian nuclear site following Israeli strike on Natanz,0,31,161,en,Buffer,Ceasefire talks
11/11/2024,Israeli airstrike kills 110 civilians in Syrian border area according to emergency services,5,70,95,en,TweetBot,US Israel alliance
1/1/2025,Brutal bombardment of northern Israel leaves entire neighborhoods in rubble and ruins,24,59,439,en,Twitter for iPhone,Diplomacy Middle East
12/9/2024,US warships intercept Iranian attack drones heading toward Israeli coastline,21,113,9,en,Twitter Web App,Israeli airstrike
11/2/2024,Iran announces withdrawal from nuclear deal following Israeli attack on Natanz,12,22,104,en,Twitter for iPhone,Nuclear deal Iran
12/29/2024,US warships intercept Iranian attack drones heading toward Israeli coastline,4,17,543,en,Twitter Studio,Iran attacks Israel
12/23/2024,Germany extends Iran oil sanctions following missile attacks on Israeli civilians,23,38,421,en,Twitter Studio,Iranian regime
12/18/2024,Israel and US conduct joint military drill simulating Iranian missile attack scenario,23,98,359,en,Hootsuite,Nuclear deal Iran
12/31/2024,China calls for diplomatic solution as Iran-Israel conflict threatens global economy #BidenForeignPolicy,0,77,210,en,SproutSocial,Oil prices war
11/3/2024,Explosions rock Ahvaz as latest round of Iran-Israel strikes causes mass panic,15,98,115,en,Tweet Deck,Refugee crisis
11/13/2024,UN Security Council scheduled emergency vote on Iran-Israel ceasefire resolution,4,99,582,en,Hootsuite,Netanyahu speech
10/13/2024,Israel estimates Iranian missile program has over 175000 projectiles in arsenal,0,150,69,en,Twitter Web App,US Israel alliance
12/23/2024,Iran test fires ICBM capable of reaching European capitals raising global alarm,22,128,425,en,Hootsuite,Red Sea conflict
10/14/2024,Brutal bombardment of Red Sea port leaves entire neighborhoods in rubble and ruins #IranMissileStrike,16,52,159,en,SproutSocial,Nuclear deal Iran
11/3/2024,Iran launches 151 ballistic missiles at Haifa causing widespread panic and destruction,1,62,88,en,Hootsuite,Iran nuclear
12/27/2024,Iranian missile barrage overwhelms Israeli Iron Dome defense system in latest attack,23,44,122,en,Twitter Web App,Hezbollah Israel
11/6/2024,UK and France announce additional sanctions on Iran over ballistic missile program,5,95,129,en,Twitter for iPad,Iran nuclear
11/6/2024,Iranian foreign ministry summoned US charge d affaires over naval confrontation #USMilitary,22,147,78,en,Buffer,Ceasefire talks
10/17/2024,Refugee crisis overwhelms Jordan and Turkey as 93 million flee war zones #HouthiAttack,18,29,233,en,SproutSocial,Iran attacks Israel
10/26/2024,Lebanon descends into chaos as Hezbollah and Israeli forces clash in brutal urban combat #IRGC,1,141,429,en,Tweet Deck,Nuclear deal Iran
10/19/2024,Thousands flee Tabriz as bombing intensifies in Iran-Israel war escalation,16,13,183,en,Tweet Deck,US military Middle East
11/12/2024,Israeli PM warns of existential threat as Iranian missiles rain down on major cities,10,22,566,en,Buffer,Iran attacks Israel
11/4/2024,Death toll rises to 52 after Iranian barrage hits northern Israel overnight,14,94,505,en,Tweet Deck,Iran missile strike
12/24/2024,Thousands flee Qom as bombing intensifies in Iran-Israel war escalation,22,2,343,en,Twitter Web App,Iran Houthis
11/3/2024,Biden administration reviews military options as Iran-Israel conflict enters new phase,13,125,61,en,Twitter for Android,Middle East conflict
11/20/2024,Lebanon descends into chaos as Hezbollah and Israeli forces clash in brutal urban combat,14,21,594,en,Twitter for iPhone,Oil prices war
10/20/2024,Iran backs militant groups across region creating multi-front war nightmare for Israel,7,74,267,en,TweetBot,Red Sea conflict
10/29/2024,Iran confirms deployment of S-400 air defense system purchased from Russia #USMilitary,4,149,111,en,Twitter for Android,Diplomacy Middle East
10/30/2024,Explosions rock Beirut as latest round of Iran-Israel strikes causes mass panic #HumanitarianAid,14,78,474,en,Twitter for iPad,Iran nuclear
10/22/2024,Iran cuts diplomatic ties with all Western nations supporting Israeli military operations #PeaceInMiddleEast,2,63,364,en,Hootsuite,Oil prices war
11/30/2024,Iran launches 174 ballistic missiles at Shiraz causing widespread panic and destruction #IranProtest,17,140,255,en,Twitter for iPhone,Ceasefire talks
11/1/2024,Thousands flee Beersheba as bombing intensifies in Iran-Israel war escalation,4,50,410,en,TweetBot,Gaza humanitarian
10/29/2024,Israeli air force conducts practice runs over Mediterranean preparing for Iran strikes #USMilitary,20,113,131,en,Twitter for iPhone,Israeli airstrike
11/28/2024,Iran launches 11 ballistic missiles at Beirut causing widespread panic and destruction,23,101,508,en,Twitter Web App,Iran Houthis
11/8/2024,Germany extends Iran oil sanctions following missile attacks on Israeli civilians,8,114,152,en,Twitter Web App,Iran missile strike
11/22/2024,Netanyahu addresses Knesset on security situation amid ongoing Iranian missile campaign #NetanyahuSpeech,4,107,204,en,SproutSocial,Iran missile strike
12/5/2024,US coordinates with Gulf states on contingency plans for potential Iran-Israel escalation,11,144,514,en,TweetBot,Iran Houthis
10/11/2024,Iran threatens nuclear escalation if Israel continues strikes on its military sites #NetanyahuSpeech,25,120,542,en,TweetBot,Israel defense
11/1/2024,Hostages taken during Iranian proxy attack in northern Israel still unaccounted for #StopTheWar,18,99,363,en,Twitter for Android,US Iran sanctions
10/7/2024,War crimes tribunal called for as evidence mounts of deliberate civilian targeting,22,90,581,en,Twitter Studio,UN Middle East
10/15/2024,Iran foreign minister meets Russian counterpart to discuss Middle East conflict situation #IsraelIranWar,1,59,224,en,Twitter Web App,War crimes Middle East
11/14/2024,Israeli airstrike kills 85 civilians in West Bank according to emergency services #UNMiddleEast,1,5,151,en,Twitter Studio,UN Middle East
11/20/2024,Iran confirms deployment of S-400 air defense system purchased from Russia,22,101,600,en,Twitter for iPhone,Israeli airstrike
12/5/2024,Brutal bombardment of Gaza Strip leaves entire neighborhoods in rubble and ruins,20,81,178,en,SproutSocial,Biden Iran policy
10/20/2024,Iran vows devastating retaliation after Israeli strike destroys Natanz nuclear facility #BidenForeignPolicy,5,0,586,en,Hootsuite,US military Middle East
10/17/2024,Civilians in Tabriz describe terror of constant air raid sirens and missile attacks,15,36,339,en,Twitter for iPhone,Iran missile strike
12/28/2024,Israeli forces destroy Iranian missile launchers in preemptive strike operation,20,85,457,en,Twitter Web App,US Israel alliance
10/4/2024,Ceasefire talks collapse again as Iran refuses all US mediation conditions completely,1,98,448,en,Hootsuite,Iran protests
10/16/2024,Hope rises as Iran and Israel representatives agree to attend Geneva peace talks,15,147,230,en,Twitter for Android,Iranian regime
10/13/2024,Iran launches 9 ballistic missiles at Shiraz causing widespread panic and destruction #MiddleEastCrisis,10,43,384,en,Twitter for Android,Stop the war
11/28/2024,China calls for diplomatic solution as Iran-Israel conflict threatens global economy,20,42,444,en,Twitter for Android,US Iran warning
12/12/2024,Iran vows devastating retaliation after Israeli strike destroys Natanz nuclear facility,8,72,304,en,Tweet Deck,Diplomacy Middle East
10/4/2024,Israeli airstrike kills 101 civilians in Red Sea port according to emergency services #RefugeeCrisis,13,22,301,en,Twitter Studio,War crimes Middle East
